time,price_t,price_tplus,pred_tplus,spread,position,pnl,pnl_cum
2018-12-19 14:00:00,69.51,69.97,70.02789,0.05789306640625114,-1,-0.45999999999999375,492.2899999999998
2018-12-19 15:00:00,69.97,70.01,71.679955,1.6699545288085886,-1,-0.04000000000000625,492.2499999999998
2018-12-19 16:00:00,70.01,72.32,72.51872,0.19872253417969432,-1,-2.309999999999988,489.93999999999977
2018-12-19 17:00:00,72.32,78.99,75.54476,-3.445238342285151,1,6.670000000000002,496.6099999999998
2018-12-19 18:00:00,78.99,78.44,78.460556,0.020556030273439774,-1,0.5499999999999972,497.1599999999998
2018-12-19 19:00:00,78.44,76.31,75.46403,-0.845972595214846,1,-2.1299999999999955,495.0299999999998
2018-12-19 20:00:00,76.31,71.04,72.30981,1.2698068237304625,-1,5.269999999999996,500.2999999999998
2018-12-19 21:00:00,71.04,68.26,68.935005,0.6750051879882761,-1,2.780000000000001,503.0799999999998
2018-12-19 22:00:00,68.26,65.03,66.24385,1.2138507080078114,-1,3.230000000000004,506.30999999999983
2018-12-19 23:00:00,65.03,66.69,65.40303,-1.2869696044921852,1,1.6599999999999966,507.9699999999998
2018-12-20 00:00:00,66.69,60.65,65.9169,5.266900634765626,-1,6.039999999999999,514.0099999999998
2018-12-20 01:00:00,60.65,57.29,58.984886,1.6948861694335946,-1,3.3599999999999994,517.3699999999998
2018-12-20 02:00:00,57.29,57.0,56.739326,-0.26067352294921875,1,-0.28999999999999915,517.0799999999998
2018-12-20 03:00:00,57.0,56.74,57.65295,0.9129502868652324,-1,0.259999999999998,517.3399999999998
2018-12-20 04:00:00,56.74,57.79,58.22811,0.4381112670898446,-1,-1.0499999999999972,516.2899999999998
2018-12-20 05:00:00,57.79,64.07,62.573456,-1.4965441894531182,1,6.279999999999994,522.5699999999998
2018-12-20 06:00:00,64.07,69.11,70.32237,1.212372436523438,-1,-5.040000000000006,517.5299999999999
2018-12-20 07:00:00,69.11,73.56,73.15387,-0.4061303710937523,1,4.450000000000003,521.9799999999999
2018-12-20 08:00:00,73.56,73.69,75.30561,1.6156106567382835,-1,-0.12999999999999545,521.8499999999999
2018-12-20 09:00:00,73.69,73.59,74.43965,0.8496514892578091,-1,0.09999999999999432,521.9499999999999
2018-12-20 10:00:00,73.59,73.08,73.91126,0.831262512207033,-1,0.5100000000000051,522.4599999999999
2018-12-20 11:00:00,73.08,71.89,73.21564,1.3256372070312494,-1,1.1899999999999977,523.6499999999999
2018-12-20 12:00:00,71.89,70.69,71.28929,0.5992913818359398,-1,1.2000000000000028,524.8499999999999
2018-12-20 13:00:00,70.69,70.13,70.51655,0.3865481567382858,-1,0.5600000000000023,525.4099999999999
2018-12-20 14:00:00,70.13,70.16,70.287224,0.12722381591797216,-1,-0.030000000000001137,525.3799999999999
2018-12-20 15:00:00,70.16,70.23,71.327644,1.0976443481445273,-1,-0.07000000000000739,525.3099999999998
2018-12-20 16:00:00,70.23,73.35,72.13706,-1.212937927246088,1,3.1199999999999903,528.4299999999998
2018-12-20 17:00:00,73.35,76.17,76.78974,0.6197415161132795,-1,-2.8200000000000074,525.6099999999998
2018-12-20 18:00:00,76.17,75.18,77.07235,1.892349548339837,-1,0.9899999999999949,526.5999999999998
2018-12-20 19:00:00,75.18,75.29,74.47369,-0.8163137817382875,1,0.10999999999999943,526.7099999999998
2018-12-20 20:00:00,75.29,73.63,73.97619,0.3461886596679733,-1,1.6600000000000108,528.3699999999998
2018-12-20 21:00:00,73.63,70.33,71.72494,1.3949374389648455,-1,3.299999999999997,531.6699999999997
2018-12-20 22:00:00,70.33,68.55,68.84868,0.29867858886719034,-1,1.7800000000000011,533.4499999999997
2018-12-20 23:00:00,68.55,64.24,66.89518,2.6551797485351614,-1,4.310000000000002,537.7599999999998
2018-12-21 00:00:00,64.24,58.44,61.682808,3.2428079223632835,-1,5.799999999999997,543.5599999999997
2018-12-21 01:00:00,58.44,56.47,57.7468,1.2767994689941418,-1,1.9699999999999989,545.5299999999997
2018-12-21 02:00:00,56.47,54.91,56.061707,1.1517065429687534,-1,1.5600000000000023,547.0899999999997
2018-12-21 03:00:00,54.91,54.68,55.18318,0.5031817626953128,-1,0.22999999999999687,547.3199999999997
2018-12-21 04:00:00,54.68,55.13,56.24371,1.1137095642089818,-1,-0.45000000000000284,546.8699999999997
2018-12-21 05:00:00,55.13,59.24,60.337276,1.0972764587402324,-1,-4.109999999999999,542.7599999999996
2018-12-21 06:00:00,59.24,67.29,66.521355,-0.7686453247070375,1,8.050000000000004,550.8099999999996
2018-12-21 07:00:00,67.29,70.02,71.583855,1.5638546752929727,-1,-2.7299999999999898,548.0799999999996
2018-12-21 08:00:00,70.02,69.74,72.67267,2.932668457031255,-1,0.28000000000000114,548.3599999999996
2018-12-21 09:00:00,69.74,70.77,70.80601,0.03600738525391023,-1,-1.0300000000000011,547.3299999999996
2018-12-21 10:00:00,70.77,70.63,71.52736,0.897359008789067,-1,0.14000000000000057,547.4699999999996
2018-12-21 11:00:00,70.63,69.72,70.25506,0.5350582885742199,-1,0.9099999999999966,548.3799999999995
2018-12-21 12:00:00,69.72,68.74,69.42153,0.6815316772460989,-1,0.980000000000004,549.3599999999996
2018-12-21 13:00:00,68.74,66.36,67.69408,1.334076538085938,-1,2.3799999999999955,551.7399999999996
2018-12-21 14:00:00,66.36,66.4,66.22426,-0.17574157714844318,1,0.04000000000000625,551.7799999999995
2018-12-21 15:00:00,66.4,66.57,67.08597,0.5159680175781318,-1,-0.1699999999999875,551.6099999999996
2018-12-21 16:00:00,66.57,70.01,70.095146,0.08514617919921363,-1,-3.440000000000012,548.1699999999995
2018-12-21 17:00:00,70.01,72.91,74.20199,1.2919882202148472,-1,-2.8999999999999915,545.2699999999995
2018-12-21 18:00:00,72.91,73.33,73.54248,0.2124804687500017,-1,-0.4200000000000017,544.8499999999996
2018-12-21 19:00:00,73.33,73.75,73.60654,-0.143463134765625,1,0.4200000000000017,545.2699999999995
2018-12-21 20:00:00,73.75,71.38,72.84756,1.4675570678710983,-1,2.3700000000000045,547.6399999999995
2018-12-21 21:00:00,71.38,69.31,69.66705,0.3570532226562477,-1,2.069999999999993,549.7099999999996
2018-12-21 22:00:00,69.31,68.18,67.99588,-0.18411987304688182,1,-1.1299999999999955,548.5799999999996
2018-12-21 23:00:00,68.18,67.3,67.90448,0.6044799804687528,-1,0.8800000000000097,549.4599999999996
2018-12-22 00:00:00,67.3,62.44,65.23497,2.7949700927734398,-1,4.859999999999999,554.3199999999996
2018-12-22 01:00:00,62.44,59.4,60.737507,1.3375068664550795,-1,3.039999999999999,557.3599999999996
2018-12-22 02:00:00,59.4,59.24,59.2784,0.038400421142576135,-1,0.1599999999999966,557.5199999999995
2018-12-22 03:00:00,59.24,59.06,60.41569,1.3556913757324196,-1,0.17999999999999972,557.6999999999995
2018-12-22 04:00:00,59.06,59.11,60.303234,1.1932341003417974,-1,-0.04999999999999716,557.6499999999995
2018-12-22 05:00:00,59.11,59.82,61.26054,1.4405400085449216,-1,-0.7100000000000009,556.9399999999995
2018-12-22 06:00:00,59.82,63.31,63.881752,0.571752014160154,-1,-3.490000000000002,553.4499999999995
2018-12-22 07:00:00,63.31,62.98,66.81884,3.838840026855472,-1,0.3300000000000054,553.7799999999995
2018-12-22 08:00:00,62.98,67.45,66.55985,-0.8901473999023466,1,4.470000000000006,558.2499999999995
2018-12-22 09:00:00,67.45,68.7,71.20465,2.504650878906247,-1,-1.25,556.9999999999995
2018-12-22 10:00:00,68.7,68.59,71.10407,2.514072570800778,-1,0.10999999999999943,557.1099999999996
2018-12-22 11:00:00,68.59,68.88,69.73864,0.8586398315429733,-1,-0.28999999999999204,556.8199999999996
2018-12-22 12:00:00,68.88,69.05,70.27925,1.2292510986328153,-1,-0.1700000000000017,556.6499999999996
2018-12-22 13:00:00,69.05,69.08,69.364334,0.2843341064453142,-1,-0.030000000000001137,556.6199999999997
2018-12-22 14:00:00,69.08,69.11,69.24322,0.13321746826171932,-1,-0.030000000000001137,556.5899999999997
2018-12-22 15:00:00,69.11,68.95,69.49404,0.5440414428710909,-1,0.1599999999999966,556.7499999999997
2018-12-22 16:00:00,68.95,70.76,70.55949,-0.20051361083984887,1,1.8100000000000023,558.5599999999997
2018-12-22 17:00:00,70.76,73.16,74.36952,1.209522094726566,-1,-2.3999999999999915,556.1599999999997
2018-12-22 18:00:00,73.16,72.99,74.85496,1.8649575805664114,-1,0.1700000000000017,556.3299999999997
2018-12-22 19:00:00,72.99,72.92,73.511955,0.591955261230467,-1,0.06999999999999318,556.3999999999996
2018-12-22 20:00:00,72.92,72.87,72.70355,-0.16644775390625455,1,-0.04999999999999716,556.3499999999997
2018-12-22 21:00:00,72.87,71.09,72.39127,1.3012734985351528,-1,1.7800000000000011,558.1299999999997
2018-12-22 22:00:00,71.09,70.74,70.004,-0.7360021972656199,1,-0.3500000000000085,557.7799999999996
2018-12-22 23:00:00,70.74,70.56,70.67533,0.11533111572265398,-1,0.1799999999999926,557.9599999999996
2018-12-23 00:00:00,70.56,67.95,68.9625,1.0125015258789034,-1,2.6099999999999994,560.5699999999996
2018-12-23 01:00:00,67.95,63.24,65.17049,1.9304864501953105,-1,4.710000000000001,565.2799999999996
2018-12-23 02:00:00,63.24,60.56,61.17913,0.6191305541992165,-1,2.6799999999999997,567.9599999999996
2018-12-23 03:00:00,60.56,60.4,59.57134,-0.8286613464355455,1,-0.1600000000000037,567.7999999999996
2018-12-23 04:00:00,60.4,59.77,61.002678,1.2326779174804656,-1,0.6299999999999955,568.4299999999996
2018-12-23 05:00:00,59.77,60.61,60.6488,0.03879989624023494,-1,-0.8399999999999963,567.5899999999996
2018-12-23 06:00:00,60.61,62.84,63.724422,0.884422454833981,-1,-2.230000000000004,565.3599999999996
2018-12-23 07:00:00,62.84,63.6,65.482956,1.882955932617186,-1,-0.759999999999998,564.5999999999996
2018-12-23 08:00:00,63.6,68.11,65.89699,-2.213012084960937,1,4.509999999999998,569.1099999999996
2018-12-23 09:00:00,68.11,68.93,69.98286,1.0528567504882744,-1,-0.8200000000000074,568.2899999999995
2018-12-23 10:00:00,68.93,68.89,70.200836,1.3108361816406244,-1,0.04000000000000625,568.3299999999995
2018-12-23 11:00:00,68.89,69.63,68.93518,-0.6948193359374955,1,0.7399999999999949,569.0699999999995
2018-12-23 12:00:00,69.63,70.41,70.95333,0.5433309936523472,-1,-0.7800000000000011,568.2899999999995
2018-12-23 13:00:00,70.41,70.64,71.23344,0.5934365844726557,-1,-0.23000000000000398,568.0599999999995
2018-12-23 14:00:00,70.64,69.49,70.5724,1.0824029541015676,-1,1.1500000000000057,569.2099999999995
2018-12-23 15:00:00,69.49,69.1,69.233376,0.13337554931641193,-1,0.39000000000000057,569.5999999999995
2018-12-23 16:00:00,69.1,70.05,69.797844,-0.2521560668945284,1,0.9500000000000028,570.5499999999995
2018-12-23 17:00:00,70.05,73.18,73.60343,0.42343170166014943,-1,-3.1300000000000097,567.4199999999995
2018-12-23 18:00:00,73.18,73.06,74.3876,1.3276037597656227,-1,0.12000000000000455,567.5399999999995
2018-12-23 19:00:00,73.06,73.32,73.4648,0.14479797363281932,-1,-0.2599999999999909,567.2799999999995
2018-12-23 20:00:00,73.32,74.07,74.00816,-0.06183654785155568,1,0.75,568.0299999999995
2018-12-23 21:00:00,74.07,71.43,74.41813,2.9881289672851494,-1,2.6399999999999864,570.6699999999995
2018-12-23 22:00:00,71.43,69.51,69.8917,0.38170074462890113,-1,1.9200000000000017,572.5899999999995
2018-12-23 23:00:00,69.51,71.23,68.85963,-2.3703732299804727,1,1.7199999999999989,574.3099999999995
2018-12-24 00:00:00,71.23,68.66,70.37306,1.713062133789066,-1,2.5700000000000074,576.8799999999995
2018-12-24 01:00:00,68.66,64.95,66.26148,1.3114822387695284,-1,3.7099999999999937,580.5899999999996
2018-12-24 02:00:00,64.95,60.82,62.877094,2.057094268798828,-1,4.130000000000003,584.7199999999996
2018-12-24 03:00:00,60.82,60.59,60.26412,-0.3258818054199253,1,-0.22999999999999687,584.4899999999996
2018-12-24 04:00:00,60.59,59.86,61.274734,1.414734497070313,-1,0.730000000000004,585.2199999999996
2018-12-24 05:00:00,59.86,64.46,63.126118,-1.3338822937011656,1,4.599999999999994,589.8199999999996
2018-12-24 06:00:00,64.46,65.93,69.27575,3.345749206542962,-1,-1.470000000000013,588.3499999999996
2018-12-24 07:00:00,65.93,71.85,70.9706,-0.8794036865234318,1,5.9199999999999875,594.2699999999995
2018-12-24 08:00:00,71.85,72.6,74.302986,1.702986145019537,-1,-0.75,593.5199999999995
2018-12-24 09:00:00,72.6,73.42,74.462944,1.042944030761717,-1,-0.8200000000000074,592.6999999999995
2018-12-24 10:00:00,73.42,73.45,74.50269,1.0526931762695284,-1,-0.030000000000001137,592.6699999999995
2018-12-24 11:00:00,73.45,73.38,73.64384,0.2638369750976608,-1,0.07000000000000739,592.7399999999996
2018-12-24 12:00:00,73.38,72.3,73.571815,1.271815490722659,-1,1.0799999999999983,593.8199999999996
2018-12-24 13:00:00,72.3,71.16,71.83733,0.6773336791992222,-1,1.1400000000000006,594.9599999999996
2018-12-24 14:00:00,71.16,69.63,71.24839,1.6183901977539108,-1,1.5300000000000011,596.4899999999996
2018-12-24 15:00:00,69.63,69.06,70.65796,1.5979589843749977,-1,0.5699999999999932,597.0599999999995
2018-12-24 16:00:00,69.06,74.26,71.26102,-2.99898315429688,1,5.200000000000003,602.2599999999995
2018-12-24 17:00:00,74.26,76.47,77.4888,1.0188000488281261,-1,-2.2099999999999937,600.0499999999995
2018-12-24 18:00:00,76.47,75.3,77.22874,1.928736877441409,-1,1.1700000000000017,601.2199999999995
2018-12-24 19:00:00,75.3,74.95,75.04007,0.09006958007812216,-1,0.3499999999999943,601.5699999999995
2018-12-24 20:00:00,74.95,73.16,74.13372,0.9737203979492222,-1,1.7900000000000063,603.3599999999994
2018-12-24 21:00:00,73.16,70.39,71.74974,1.359740600585937,-1,2.769999999999996,606.1299999999994
2018-12-24 22:00:00,70.39,70.2,69.50146,-0.6985427856445341,1,-0.18999999999999773,605.9399999999994
2018-12-24 23:00:00,70.2,71.98,71.02557,-0.954426269531254,1,1.7800000000000011,607.7199999999993
2018-12-25 00:00:00,71.98,70.24,72.47615,2.2361505126953176,-1,1.740000000000009,609.4599999999994
2018-12-25 01:00:00,70.24,66.35,67.4075,1.0575012207031307,-1,3.8900000000000006,613.3499999999993
2018-12-25 02:00:00,66.35,62.1,63.141846,1.0418457031249986,-1,4.249999999999993,617.5999999999993
2018-12-25 03:00:00,62.1,61.22,60.87286,-0.3471400451660145,1,-0.8800000000000026,616.7199999999993
2018-12-25 04:00:00,61.22,61.65,61.47267,-0.17732849121093608,1,0.4299999999999997,617.1499999999993
2018-12-25 05:00:00,61.65,61.28,64.64866,3.368658752441405,-1,0.36999999999999744,617.5199999999993
2018-12-25 06:00:00,61.28,61.67,65.08184,3.411840515136717,-1,-0.39000000000000057,617.1299999999993
2018-12-25 07:00:00,61.67,62.55,67.05258,4.502581787109378,-1,-0.8799999999999955,616.2499999999993
2018-12-25 08:00:00,62.55,66.8,68.09339,1.293391418457034,-1,-4.25,611.9999999999993
2018-12-25 09:00:00,66.8,69.04,72.280235,3.2402352905273375,-1,-2.240000000000009,609.7599999999993
2018-12-25 10:00:00,69.04,71.02,72.528915,1.5089154052734415,-1,-1.9799999999999898,607.7799999999993
2018-12-25 11:00:00,71.02,71.62,73.54476,1.9247616577148392,-1,-0.6000000000000085,607.1799999999993
2018-12-25 12:00:00,71.62,72.41,72.824,0.41399749755859716,-1,-0.789999999999992,606.3899999999993
2018-12-25 13:00:00,72.41,71.73,73.63239,1.9023928833007773,-1,0.6799999999999926,607.0699999999993
2018-12-25 14:00:00,71.73,68.79,71.30055,2.5105523681640562,-1,2.9399999999999977,610.0099999999993
2018-12-25 15:00:00,68.79,68.53,69.78978,1.2597796630859364,-1,0.2600000000000051,610.2699999999993
2018-12-25 16:00:00,68.53,69.18,71.01742,1.837417907714837,-1,-0.6500000000000057,609.6199999999993
2018-12-25 17:00:00,69.18,71.73,74.4932,2.7632022094726523,-1,-2.549999999999997,607.0699999999994
2018-12-25 18:00:00,71.73,71.94,74.349945,2.4099450683593773,-1,-0.20999999999999375,606.8599999999993
2018-12-25 19:00:00,71.94,73.05,73.66027,0.6102706909179716,-1,-1.1099999999999994,605.7499999999993
2018-12-25 20:00:00,73.05,73.94,74.821236,0.8812356567382835,-1,-0.8900000000000006,604.8599999999993
2018-12-25 21:00:00,73.94,71.98,73.9361,1.956096191406246,-1,1.9599999999999937,606.8199999999994
2018-12-25 22:00:00,71.98,69.12,70.44039,1.3203915405273392,-1,2.8599999999999994,609.6799999999994
2018-12-25 23:00:00,69.12,65.64,67.1409,1.5008996582031244,-1,3.480000000000004,613.1599999999994
2018-12-26 00:00:00,65.64,59.61,63.319473,3.709473266601563,-1,6.030000000000001,619.1899999999994
2018-12-26 01:00:00,59.61,56.2,58.881733,2.6817329406738253,-1,3.4099999999999966,622.5999999999993
2018-12-26 02:00:00,56.2,54.74,56.257236,1.5172364807128886,-1,1.4600000000000009,624.0599999999994
2018-12-26 03:00:00,54.74,54.58,56.32375,1.7437495422363298,-1,0.1600000000000037,624.2199999999993
2018-12-26 04:00:00,54.58,56.09,57.656372,1.5663720703124966,-1,-1.5100000000000051,622.7099999999994
2018-12-26 05:00:00,56.09,59.52,61.60311,2.0831112670898406,-1,-3.4299999999999997,619.2799999999994
2018-12-26 06:00:00,59.52,64.66,66.145546,1.4855459594726597,-1,-5.1399999999999935,614.1399999999994
2018-12-26 07:00:00,64.66,69.88,70.765396,0.885396118164067,-1,-5.219999999999999,608.9199999999994
2018-12-26 08:00:00,69.88,72.01,72.80992,0.7999212646484324,-1,-2.1300000000000097,606.7899999999994
2018-12-26 09:00:00,72.01,73.11,73.535805,0.4258047485351568,-1,-1.0999999999999943,605.6899999999994
2018-12-26 10:00:00,73.11,73.08,73.6006,0.5206011962890642,-1,0.030000000000001137,605.7199999999993
2018-12-26 11:00:00,73.08,73.36,72.899025,-0.4609750366210932,1,0.28000000000000114,605.9999999999993
2018-12-26 12:00:00,73.36,72.47,73.28016,0.8101589965820324,-1,0.8900000000000006,606.8899999999993
2018-12-26 13:00:00,72.47,72.44,71.6923,-0.7477011108398415,1,-0.030000000000001137,606.8599999999993
2018-12-26 14:00:00,72.44,71.92,72.3986,0.47859771728515454,-1,0.519999999999996,607.3799999999993
2018-12-26 15:00:00,71.92,72.24,71.524765,-0.7152349853515574,1,0.3199999999999932,607.6999999999994
2018-12-26 16:00:00,72.24,74.15,73.60307,-0.5469268798828182,1,1.9100000000000108,609.6099999999993
2018-12-26 17:00:00,74.15,78.5,77.09439,-1.405609130859375,1,4.349999999999994,613.9599999999994
2018-12-26 18:00:00,78.5,78.09,77.92294,-0.1670568847656284,1,-0.4099999999999966,613.5499999999994
2018-12-26 19:00:00,78.09,77.62,76.09159,-1.5284091186523483,1,-0.46999999999999886,613.0799999999994
2018-12-26 20:00:00,77.62,75.29,75.5381,0.24810119628905625,-1,2.3299999999999983,615.4099999999994
2018-12-26 21:00:00,75.29,72.95,74.133316,1.1833160400390597,-1,2.3400000000000034,617.7499999999994
2018-12-26 22:00:00,72.95,72.18,71.49505,-0.6849514770507881,1,-0.769999999999996,616.9799999999994
2018-12-26 23:00:00,72.18,72.61,71.46493,-1.1450723266601557,1,0.4299999999999926,617.4099999999994
2018-12-27 00:00:00,72.61,70.82,71.838936,1.018935852050788,-1,1.7900000000000063,619.1999999999994
2018-12-27 01:00:00,70.82,67.18,68.742035,1.5620349121093682,-1,3.6399999999999864,622.8399999999993
2018-12-27 02:00:00,67.18,64.09,65.787476,1.6974755859374966,-1,3.0900000000000034,625.9299999999994
2018-12-27 03:00:00,64.09,63.2,64.28172,1.0817230224609347,-1,0.8900000000000006,626.8199999999994
2018-12-27 04:00:00,63.2,65.87,64.547844,-1.3221560668945358,1,2.6700000000000017,629.4899999999993
2018-12-27 05:00:00,65.87,69.31,69.13601,-0.17399078369140852,1,3.4399999999999977,632.9299999999994
2018-12-27 06:00:00,69.31,71.02,72.95073,1.9307293701171915,-1,-1.7099999999999937,631.2199999999993
2018-12-27 07:00:00,71.02,73.2,74.119804,0.9198043823242159,-1,-2.180000000000007,629.0399999999993
2018-12-27 08:00:00,73.2,73.91,75.30299,1.392993774414066,-1,-0.7099999999999937,628.3299999999992
2018-12-27 09:00:00,73.91,74.98,75.38022,0.400218505859371,-1,-1.0700000000000074,627.2599999999992
2018-12-27 10:00:00,74.98,74.85,75.80132,0.9513229370117244,-1,0.13000000000000966,627.3899999999992
2018-12-27 11:00:00,74.85,74.64,74.61815,-0.02185119628906307,1,-0.20999999999999375,627.1799999999992
2018-12-27 12:00:00,74.64,73.28,74.6924,1.4123980712890614,-1,1.3599999999999994,628.5399999999992
2018-12-27 13:00:00,73.28,73.29,73.43985,0.14984985351561875,-1,-0.010000000000005116,628.5299999999992
2018-12-27 14:00:00,73.29,73.3,73.85534,0.5553390502929716,-1,-0.009999999999990905,628.5199999999992
2018-12-27 15:00:00,73.3,74.6,74.589005,-0.010995483398431816,1,1.2999999999999972,629.8199999999991
2018-12-27 16:00:00,74.6,77.94,76.84528,-1.0947164916992165,1,3.3400000000000034,633.1599999999992
2018-12-27 17:00:00,77.94,81.12,79.81603,-1.3039675903320358,1,3.180000000000007,636.3399999999992
2018-12-27 18:00:00,81.12,80.1,80.06603,-0.033967590332025566,1,-1.0200000000000102,635.3199999999993
2018-12-27 19:00:00,80.1,78.99,77.11117,-1.8788320922851511,1,-1.1099999999999994,634.2099999999992
2018-12-27 20:00:00,78.99,77.65,75.8343,-1.8157028198242244,1,-1.3399999999999892,632.8699999999992
2018-12-27 21:00:00,77.65,73.28,74.84242,1.5624224853515614,-1,4.3700000000000045,637.2399999999992
2018-12-27 22:00:00,73.28,73.48,72.544235,-0.9357647705078165,1,0.20000000000000284,637.4399999999993
2018-12-27 23:00:00,73.48,70.93,73.4557,2.5257037353515557,-1,2.549999999999997,639.9899999999992
2018-12-28 00:00:00,70.93,68.61,69.722946,1.112946166992188,-1,2.3200000000000074,642.3099999999993
2018-12-28 01:00:00,68.61,64.19,66.93638,2.7463784790039085,-1,4.420000000000002,646.7299999999992
2018-12-28 02:00:00,64.19,62.53,64.07631,1.5463092041015614,-1,1.6599999999999966,648.3899999999992
2018-12-28 03:00:00,62.53,59.78,62.136147,2.356146545410155,-1,2.75,651.1399999999992
2018-12-28 04:00:00,59.78,59.82,61.48164,1.6616398620605466,-1,-0.03999999999999915,651.0999999999992
2018-12-28 05:00:00,59.82,64.27,64.23036,-0.03963806152343352,1,4.449999999999996,655.5499999999993
2018-12-28 06:00:00,64.27,66.81,69.43032,2.6203207397460915,-1,-2.5400000000000063,653.0099999999993
2018-12-28 07:00:00,66.81,71.38,71.87111,0.49110900878906705,-1,-4.569999999999993,648.4399999999994
2018-12-28 08:00:00,71.38,72.98,74.172874,1.1928744506835898,-1,-1.6000000000000085,646.8399999999993
2018-12-28 09:00:00,72.98,74.33,74.97343,0.643426818847658,-1,-1.3499999999999943,645.4899999999993
2018-12-28 10:00:00,74.33,72.85,74.81703,1.9670318603515682,-1,1.480000000000004,646.9699999999993
2018-12-28 11:00:00,72.85,72.78,72.79253,0.012526245117186363,-1,0.06999999999999318,647.0399999999993
2018-12-28 12:00:00,72.78,70.44,72.82223,2.382227478027346,-1,2.3400000000000034,649.3799999999993
2018-12-28 13:00:00,70.44,70.67,70.00735,-0.662652893066408,1,0.23000000000000398,649.6099999999993
2018-12-28 14:00:00,70.67,68.98,71.08363,2.1036334228515585,-1,1.6899999999999977,651.2999999999993
2018-12-28 15:00:00,68.98,71.57,70.82986,-0.7401431274413994,1,2.589999999999989,653.8899999999993
2018-12-28 16:00:00,71.57,74.27,75.17183,0.9018292236328165,-1,-2.700000000000003,651.1899999999993
2018-12-28 17:00:00,74.27,78.26,77.414856,-0.8451440429687551,1,3.990000000000009,655.1799999999993
2018-12-28 18:00:00,78.26,77.1,78.501625,1.401625061035162,-1,1.1600000000000108,656.3399999999992
2018-12-28 19:00:00,77.1,73.6,74.93352,1.3335174560546932,-1,3.5,659.8399999999992
2018-12-28 20:00:00,73.6,69.21,71.492485,2.282485046386725,-1,4.390000000000001,664.2299999999992
2018-12-28 21:00:00,69.21,67.53,68.15734,0.6273410034179676,-1,1.6799999999999926,665.9099999999992
2018-12-28 22:00:00,67.53,64.08,67.19809,3.1180895996093767,-1,3.450000000000003,669.3599999999992
2018-12-28 23:00:00,64.08,65.49,65.79165,0.30164886474609887,-1,-1.4099999999999966,667.9499999999992
2018-12-29 00:00:00,65.49,60.22,66.16952,5.949517517089845,-1,5.269999999999996,673.2199999999992
2018-12-29 01:00:00,60.22,55.76,59.301823,3.5418226623535176,-1,4.460000000000001,677.6799999999993
2018-12-29 02:00:00,55.76,54.93,55.659798,0.7297976684570315,-1,0.8299999999999983,678.5099999999993
2018-12-29 03:00:00,54.93,54.17,56.30081,2.1308117675781233,-1,0.759999999999998,679.2699999999993
2018-12-29 04:00:00,54.17,54.15,55.8201,1.6700988769531264,-1,0.020000000000003126,679.2899999999993
2018-12-29 05:00:00,54.15,54.39,56.968964,2.5789636230468744,-1,-0.240000000000002,679.0499999999993
2018-12-29 06:00:00,54.39,55.5,59.535133,4.035133361816406,-1,-1.1099999999999994,677.9399999999993
2018-12-29 07:00:00,55.5,58.78,61.962234,3.1822344970703114,-1,-3.280000000000001,674.6599999999993
2018-12-29 08:00:00,58.78,65.46,66.17373,0.7137289428711,-1,-6.679999999999993,667.9799999999993
2018-12-29 09:00:00,65.46,66.87,69.81155,2.941546325683589,-1,-1.4100000000000108,666.5699999999994
2018-12-29 10:00:00,66.87,65.13,69.10559,3.9755908203125045,-1,1.740000000000009,668.3099999999994
2018-12-29 11:00:00,65.13,64.47,65.977554,1.5075543212890636,-1,0.6599999999999966,668.9699999999993
2018-12-29 12:00:00,64.47,63.24,65.31295,2.0729501342773418,-1,1.2299999999999969,670.1999999999994
2018-12-29 13:00:00,63.24,60.89,63.24431,2.354308471679687,-1,2.3500000000000014,672.5499999999994
2018-12-29 14:00:00,60.89,58.75,61.462727,2.712726593017578,-1,2.1400000000000006,674.6899999999994
2018-12-29 15:00:00,58.75,59.16,62.71438,3.554378356933597,-1,-0.4099999999999966,674.2799999999994
2018-12-29 16:00:00,59.16,64.19,66.412346,2.222345886230471,-1,-5.030000000000001,669.2499999999994
2018-12-29 17:00:00,64.19,70.49,71.82974,1.3397424316406301,-1,-6.299999999999997,662.9499999999995
2018-12-29 18:00:00,70.49,71.01,73.734314,2.724313964843745,-1,-0.5200000000000102,662.4299999999995
2018-12-29 19:00:00,71.01,70.72,72.62975,1.9097531127929699,-1,0.29000000000000625,662.7199999999995
2018-12-29 20:00:00,70.72,70.34,70.73128,0.3912774658203091,-1,0.37999999999999545,663.0999999999995
2018-12-29 21:00:00,70.34,68.65,69.227875,0.5778747558593693,-1,1.6899999999999977,664.7899999999995
2018-12-29 22:00:00,68.65,68.31,68.18294,-0.12706237792968977,1,-0.3400000000000034,664.4499999999995
2018-12-29 23:00:00,68.31,67.38,68.38702,1.0070162963867233,-1,0.9300000000000068,665.3799999999994
2018-12-30 00:00:00,67.38,57.69,62.63065,4.940649566650393,-1,9.689999999999998,675.0699999999995
2018-12-30 01:00:00,57.69,56.27,56.950443,0.6804432678222625,-1,1.4199999999999946,676.4899999999994
2018-12-30 02:00:00,56.27,55.4,56.142197,0.7421966552734389,-1,0.8700000000000045,677.3599999999994
2018-12-30 03:00:00,55.4,55.15,56.121304,0.9713035583496108,-1,0.25,677.6099999999994
2018-12-30 04:00:00,55.15,55.13,56.263298,1.1332980346679662,-1,0.01999999999999602,677.6299999999994
